id,longitude,latitude,tmcf,remove,country,realm,elevation,cloud,temperature,min_temperature,max_temperature,tr,strd,dewpoint,pressure,ssrd,precipitation,rwca,vswc,ET,PET
356,116.133319,5.550014,Crocker Range,,MYS,Indomalayan,1123,0.0013521108,0.008463737,0.009633114,0.01024197,1024.5455,221.84113,0.0056063673,1.3773056,936.3813,0.03116353,0.00017030098,0.0006553446,0,0
357,125.266681,6.983319,Mount Apo,,PHL,Indomalayan,2596,0.00061551324,0.009705808,0.00963482,0.010266615,937.764,212.2798,0.007879902,1.5240957,783.3536,0.07598652,0.00025779806,0.00069354294,0,0
358,-8.466681,7.533319,Mount Nimba,,LBR,Paleartic,463,0.00069183233,0.0058171568,0.005290097,0.005431928,383.49475,198.2684,0.01255818,0.89836735,302.86414,0.012307041,4.8207516E-05,0.00021228312,0,0
359,-8.466681,7.566681,Mount Nimba,,GIN,Paleartic,1024,0.00069183233,0.0058171568,0.005290097,0.005431928,383.49475,198.2684,0.01255818,0.89836735,302.86414,0.0115116695,4.8207516E-05,0.00021228312,0,0
360,123.666653,8.199986,Mount Malindang,,PHL,Indomalayan,1612,0.00074558606,0.006780768,0.007378024,0.0078222165,375.99454,352.7989,0.0054869796,1.6047021,567.5818,0.07939743,6.543434E-05,0.0006924729,0,0
361,124.499986,7.683319,Mount Ragang,,PHL,Indomalayan,2535,0.00079484645,0.008344827,0.008621502,0.009174473,990.41315,187.02382,0.0074248724,1.4900777,804.7485,0.07450638,0.0002347991,0.0005448731,0,0
362,124.916653,8.116681,Mount Kitanglad,,PHL,Indomalayan,2758,0.0006741007,0.007164711,0.0075038075,0.008048939,865.3295,221.20409,0.0076817516,1.5447807,739.98175,0.055865604,0.00024705156,0.00073697563,0,0
363,-10.783319,8.949986,Sankan Biriwa,,SLE,Paleartic,709,0.00084076385,0.0069583347,0.0063986406,0.0066579524,269.51804,176.40378,0.013578085,0.8945571,277.2953,0.014258276,1.0581132E-05,0.00028555017,0,0
364,-11.149986,9.199986,Mount Bintumani,,SLE,Paleartic,1099,0.00077592785,0.0071939863,0.0067232973,0.007005244,107.06981,162.88611,0.01421277,0.8968768,340.49503,0.015403431,2.5409367E-06,0.00026903488,0,0
365,117.716681,8.850014,Mount Mantalingajan,,PHL,Indomalayan,933,0.00047575665,0.0056671053,0.006127907,0.006413012,987.5412,234.73877,0.0035205919,1.6463389,862.9046,0.02497771,0.00016358765,0.00055706414,0,0
366,123.466681,8.249986,Mount Dapiak,,PHL,Indomalayan,342,0.00087703334,0.007730478,0.008388842,0.008885962,295.02954,310.89563,0.005528799,1.5828556,657.8552,0.061233904,5.3565793E-05,0.00060019636,0,0
367,77.199986,10.133319,Anamalai Hills,,IND,Indomalayan,1818,0.00042479928,0.0070485817,0.0071551623,0.007170306,406.11865,164.80856,0.009040128,1.2529507,382.2091,0.028434506,0.00013644673,0.0002960551,0,0
368,77.383319,10.233319,Palni Hills,,IND,Indomalayan,2222,0.0004895958,0.006766813,0.00682855,0.0068913964,403.5633,163.70886,0.010033485,1.2718436,378.14612,0.026668943,0.00012992191,0.00035450293,0,0
369,119.033319,10.166681,Cleopatra Needle,,PHL,Indomalayan,783,0.00057047553,0.005635088,0.006114132,0.0062218383,1036.5127,222.51634,0.004193743,1.7084277,877.38873,0.03686484,0.00014116472,0.0006894636,0,0
370,118.266681,9.350014,The Teeth,,PHL,Indomalayan,797,0.00051075715,0.006516548,0.007009673,0.007256977,1045.7472,226.83711,0.00468057,1.6746377,926.157,0.03084505,0.00018871494,0.0010646484,0,0
371,123.166653,10.433347,Mount Canlaon,,PHL,Indomalayan,1509,0.00075554807,0.008083794,0.008602008,0.009057242,1085.7211,393.79526,0.0050014495,1.7012392,1176.4017,0.064038716,0.00011028989,0.0007347982,0,0
372,124.683347,11.116681,Mount Tinagan,,PHL,Indomalayan,794,0.0005978109,0.0063372967,0.0068185036,0.0072687655,993.7043,184.3233,0.006175542,1.806768,817.94794,0.07591405,0.00023211035,0.00081638247,0,0
373,124.800014,10.999986,Mount Lobi,,PHL,Indomalayan,773,0.00069022266,0.0056342054,0.006038176,0.00637978,954.0231,213.3468,0.00599295,1.8121076,811.13916,0.045184623,0.00024109903,0.0007228969,0,0
374,76.733319,11.366681,Nilgiri Hills,,IND,Indomalayan,1966,0.0004962045,0.006918638,0.0071349866,0.0071362588,388.55798,163.7476,0.01157699,1.2453429,334.07983,0.019965021,0.00013993128,0.00033299485,0,0
375,104.199792,12.042875,Phnom Aural,,KHM,Indomalayan,1240,0.0005382711,0.012613536,0.013166415,0.0136721935,1137.5034,499.60178,0.0070774965,1.3831444,1076.3672,0.024434656,0.00026898555,0.0005312761,0,0
376,108.416653,11.933347,Mount Lang Bian,,VNM,Indomalayan,1525,0.0007054,0.008732979,0.008302747,0.00878673,1098.2408,438.00958,0.009053178,1.5022123,1152.651,0.028235674,0.00013598414,0.0003828776,0,0
377,122.150014,11.383319,Mount Baloy,,PHL,Indomalayan,1240,0.00088262686,0.007818916,0.008060751,0.008635116,893.42566,303.92374,0.005461273,1.7050633,746.91486,0.06788234,0.00018291832,0.00058202865,0,0
378,121.166653,12.833319,Mount Baco,,PHL,Indomalayan,1794,0.0007509508,0.0065491283,0.006800485,0.007160549,1021.75714,257.57892,0.0060400977,1.6999933,918.6811,0.0370256,0.00019219612,0.0006589409,0,0
379,121.249986,12.583319,Mount Iglit/Mangibok,,PHL,Indomalayan,779,0.0006170041,0.0065075303,0.0069126156,0.0071939635,1019.53076,253.85822,0.007133082,1.7413383,910.80615,0.036692888,0.0002047244,0.0006464194,0,0
380,121.150014,13.283319,Mount Halcon,,PHL,Indomalayan,23,0.0008745279,0.00562344,0.005910079,0.0061499877,1029.1963,254.38219,0.0059912023,1.738975,926.83356,0.048179753,0.00018679327,0.0005038902,0,0
381,122.550014,12.399986,Mount Guiting-Guiting,,PHL,Indomalayan,560,0.00052115874,0.0055194125,0.005518495,0.0056418795,1073.8789,371.33313,0.005373964,1.8257213,1069.2585,0.042701818,0.000104218394,4.6331112E-09,0,0
382,123.699986,13.266681,Mount Mayon,,PHL,Indomalayan,1220,0.0006765737,0.0057699215,0.0060830116,0.006424747,381.68576,365.14417,0.0072924276,1.8425635,578.0847,0.06882922,6.251638E-05,0.00068352104,0,0
383,124.050014,12.800014,Mount Bulusan,yes,PHL,Indomalayan,457,0.00068596547,0.004870445,0.005168409,0.005418269,1029.8544,200.60477,0.006314215,1.8529149,874.9012,0.04447745,0.0002845454,0.00045344068,0,0
384,121.199986,14.133319,Mount Makiling,yes,PHL,Indomalayan,943,0.0005936798,0.00710462,0.007487259,0.007865327,1021.75714,257.57892,0.0073129195,1.7543802,918.6811,0.03717595,0.00019219612,0.00060415594,0,0
385,123.383319,13.666681,Mount Isarog,,PHL,Indomalayan,1932,0.0006387303,0.0063315015,0.006674156,0.0070400755,1098.5452,297.34296,0.0067119165,1.8255025,1004.6547,0.05088187,0.0001441988,0.0005974626,0,0
386,121.499986,14.433347,Mounts Banahaw and San Cristobal,,PHL,Indomalayan,463,0.00082889304,0.006035117,0.006473402,0.0067355577,1003.4584,240.28679,0.00785972,1.786379,1024.1012,0.044903405,0.0001225209,0.00055545894,0,0
387,120.949986,18.033319,Sicapoo,,PHL,Indomalayan,1754,0.00094837404,0.008203297,0.008765249,0.009085879,1089.7308,237.1573,0.0072584087,1.6678402,958.78046,0.029340778,0.00016809061,0.00047178112,0,0
388,120.900014,16.683319,Mount Tabayoo,,PHL,Indomalayan,2126,0.0008450823,0.006630976,0.0068669138,0.0071648,1083.8339,232.81053,0.006468061,1.6410854,921.62836,0.033485834,0.00017845437,0.0004811224,0,0
389,120.999986,17.483347,Mount Sapocoy,,PHL,Indomalayan,1690,0.00075196323,0.007479938,0.008016549,0.008342886,1030.0984,256.0919,0.0072261062,1.6626347,927.967,0.04100117,0.00018382464,0.00034059846,0,0
390,120.883319,16.600014,Mount Pulog,,PHL,Indomalayan,2322,0.0008450823,0.006630976,0.0068669138,0.0071648,982.89966,263.40283,0.006468061,1.6410854,1046.0944,0.026799424,0.000121176665,0.0004811224,0,0
391,120.883319,17.166681,Mount Data,,PHL,Indomalayan,2223,0.00065514393,0.00654973,0.006777081,0.0069451923,1070.787,229.08568,0.007045295,1.6737657,934.61127,0.02939389,0.00018023839,0.00040413512,0,0
392,122.266681,17.016653,Mount Palanan,,PHL,Indomalayan,838,0.00096362963,0.0075111277,0.008052269,0.008329085,1060.4453,339.05563,0.007345304,1.7721162,990.23004,0.044852253,0.00011491844,0.00048030887,0,0
393,145.866681,-17.716681,Mount Bellenden Ker MCF,yes,AUS,Australasia,79,0.0014269907,0.011562611,0.011965583,0.011937018,523.17725,185.98888,0.015655505,1.4864764,494.9252,0.017015638,0.00015137468,0.00044546422,0,0
394,145.800014,-17.583319,Mount Bartle Frere MCF,yes,AUS,Australasia,467,0.001504985,0.011666446,0.0119939875,0.011955987,525.6269,187.24109,0.01609842,1.4554875,502.06845,0.061451443,0.00016212685,0.00043643938,0,0
395,8.550014,3.333319,Gran Calera de Luba,,GNQ,Paleartic,1298,0.00089849724,0.0053704404,0.0053611,0.0053584655,391.61105,142.33972,0.005515259,0.87514544,429.63968,0.027679022,0.0003615313,3.609891E-05,0,0
396,8.633319,3.333319,Pico Biao,,GNQ,Paleartic,1482,0.00085837697,0.005672727,0.00562649,0.0056340722,385.02792,140.73357,0.0054457546,0.86412835,430.50705,0.026567027,0.00038887997,7.789814E-05,0,0
397,8.766681,3.583319,Pico Basile,,GNQ,Paleartic,2760,0.00066998746,0.0059097996,0.005796394,0.005809422,383.3325,211.17813,0.005395853,0.8551256,403.90527,0.024563046,0.00017379568,0.00012814511,0,0
398,29.513569,-1.460042,Volcans,,RWA,Paleartic,2610,0.0005970851,0.008822676,0.007344007,0.0073764343,236.13113,215.45631,0.009688469,0.87991023,268.19543,0.011516398,2.0613998E-05,0.00034630837,0,0
399,118.300014,9.384708,Victoria Peak,,PHL,Indomalayan,940,0.00050105195,0.006787233,0.0071216943,0.007408245,1084.5963,208.93365,0.004779151,1.670461,947.7042,0.029510686,0.00018175019,0.00077952526,0,0
400,150.283042,-9.333319,Goodenough Island,,PNG,Australasia,720,0.0010242807,0.004366162,0.004156827,0.004191836,1123.642,222.00221,0.013272415,1.3171492,1111.7657,0.048391856,0.00018189609,0.000398464,0,0
401,150.549597,-9.433569,Fergusson Island,,PNG,Australasia,1602,0.0007673328,0.005624946,0.005535135,0.005826582,1090.5387,203.7563,0.010292624,1.351789,1077.9175,0.052053317,0.00020502557,4.078717E-06,0,0
402,141.300625,-5.101153,Mount Aiyang,,PNG,Australasia,2822,0.00053531263,0.006727793,0.0056432895,0.0057626977,549.0096,176.84496,0.008622393,1.3052336,503.4647,0.015039718,0.00014463635,0.0001593952,0,0
403,152.057653,-4.771347,New Britain Island,,PNG,Australasia,1598,0.0007208426,0.004327438,0.0042894953,0.0044071586,1082.7555,207.73955,0.0071117473,1.1916673,1064.0713,0.060359947,0.00023318896,0.0003264372,0,0
404,152.879625,-4.252014,New Ireland Island,,PNG,Australasia,1182,0.00059526745,0.0038429468,0.0037746849,0.0038717468,1304.0981,312.86667,0.0063420003,1.1555588,1319.1249,,0.00030044373,0.00027732528,0,0
405,114.918931,4.011319,Gunung Mulu,,MYS,Indomalayan,1127,0.0006996044,0.006023268,0.0063349623,0.006517474,947.2775,158.6641,0.006545165,1.3614684,587.88184,0.019229127,0.00016253251,0.0002311628,0,0
406,117.516986,4.965375,Gunung Lotong,,MYS,Indomalayan,735,0.0010130262,0.0064548505,0.007884326,0.008340949,1020.20197,233.06046,0.004513085,1.5190353,911.8141,0.040111538,0.00016707409,0.00046969554,0,0
407,117.799514,4.816292,Segama Highlands,,MYS,Indomalayan,659,0.00079327147,0.0062104827,0.007466229,0.007860018,1048.2693,228.80336,0.0045904825,1.5334517,953.5328,0.032971267,0.00019426006,0.00061426905,0,0
408,117.902069,4.400458,Tawau Highlands,,MYS,Indomalayan,363,0.0007971381,0.005810688,0.0074150804,0.0075949356,1025.8119,235.12189,0.003924517,1.5302321,925.0466,0.026763652,0.00017557241,0.0005327065,0,0
409,-96.008431,17.140181,"Cempoaltépetl, Oaxaca",,MEX,Neotropic,3160,0.00068753323,0.009362466,0.008480133,0.008859424,349.941,245.56636,0.008243404,0.9985998,605.2063,0.021308282,0.0001722417,0.00022227602,0,0
410,-91.753125,14.667986,Volcán San Pedro,,GTM,Neotropic,712,0.0005416816,0.007987953,0.008246206,0.00829549,404.16687,262.84015,0.007548511,0.60614926,450.7606,0.036576807,9.980924E-05,0.00025793494,0,0
411,-91.812597,14.595125,Volcán Tolimán,,GTM,Neotropic,312,0.00051714614,0.007866295,0.0082573,0.00843314,411.7495,254.48471,0.0076885885,0.74974936,506.43237,0.03320833,8.091583E-05,0.00027685784,0,0
412,113.999986,3.999986,Gunung Mulu,,MYS,Indomalayan,27,0.0008155978,0.005950413,0.0066499487,0.006821379,907.4526,512.30634,0.0057578846,1.4051154,968.82495,0.027996667,0.000105238505,0.00020904191,0,0
413,118.300014,12.050014,Victoria Peak,yes,PHL,Indomalayan,,0.0003286829,0.004814894,0.004810593,0.004753942,1066.1008,218.7779,0.004847528,1.823244,935.40875,0.035343945,0.00018999538,4.6331134E-09,0,0
414,55.583319,-21.066681,Picon de Neiges,,REU,Paleartic,1623,0.00053902593,0.007826642,0.0066043637,0.0065937806,589.51886,600.685,0.008140929,1.0756733,12269.652,0.024637535,0.00010662613,0.00018591768,0,0
415,55.666681,-21.216681,Picon de la Fournaise,,REU,Paleartic,2264,0.0005978789,0.008397905,0.0069729723,0.0069811014,887.04675,304.40933,0.008537099,1.0708207,12306.534,0.019775126,0.000110300454,0.00021433644,0,0
416,37.450014,-2.983319,Mount Kilimanjaro,,TZA,Paleartic,2617,0.00065424736,0.005274752,0.0050783367,0.005191681,369.31308,180.0323,0.010249766,0.8966077,513.2268,0.023413349,4.8625017E-05,0.00027748055,0,0
417,36.749986,-3.250014,Mount Meru,,TZA,Paleartic,4369,0.0008157774,0.007977767,0.008181675,0.00874404,343.30798,193.13098,0.01287047,0.9322935,451.39194,0.028138163,3.6493544E-05,0.0005543309,0,0
418,35.916681,-7.833319,Uzungwa Mountains,,TZA,Paleartic,2077,0.0008927381,0.0056278687,0.005554458,0.0057337238,356.5592,221.73793,0.008232308,0.8741402,554.8129,0.018207507,3.804544E-05,0.00026044992,0,0
419,35.733347,-3.783319,Malundwe,,TZA,Paleartic,971,0.0007658176,0.010955115,0.011197323,0.011905125,361.64377,216.79187,0.015766932,0.9608373,533.668,0.017123701,3.8158752E-05,0.0006629663,0,0
420,35.366681,-4.500014,Hanang,,TZA,Paleartic,1757,0.00080570416,0.0073915063,0.0077462173,0.008209273,331.97195,226.70352,0.011912216,0.90270275,453.05692,0.016803743,3.196406E-05,0.0004716534,0,0
421,35.499986,-3.166681,Ngorongoro,,TZA,Paleartic,1749,0.000701457,0.0068083433,0.0066818376,0.006904707,343.12088,225.62126,0.011017005,0.8995068,457.56058,0.017773181,2.663251E-05,0.0002776806,0,0
422,29.833319,-6.166681,Mahale Mountains,,TZA,Paleartic,2237,0.00022059666,0.0059607704,0.005932067,0.0059879483,259.80417,228.52197,0.0069246213,0.8612722,241.65121,0.011162073,2.094424E-05,0.00016880948,0,0
423,38.258819,-4.695958,Usambara Mountains,,TZA,Paleartic,2091,0.0005862532,0.005887466,0.005835024,0.006066737,333.33292,252.80048,0.006512728,0.9154489,576.8656,0.016286176,2.721322E-05,0.0003800915,0,0
424,37.499986,-0.166681,Mount Kenya,,KEN,Paleartic,2522,0.0006748534,0.005226063,0.0045884456,0.004644922,343.25278,274.71777,0.010687667,0.8995899,573.8225,0.035236616,2.0633193E-05,0.0003175101,0,0
425,36.933347,2.716681,Mount Kulal,,KEN,Paleartic,1783,0.0002934663,0.0076947506,0.007481459,0.0076715206,362.4484,198.7036,0.015118187,1.0521294,543.0106,0.013461126,3.444242E-05,0.00068970537,0,0
426,37.999986,2.333319,Mount Marsabit,,KEN,Paleartic,1332,0.000612858,0.009506605,0.008443588,0.008856976,344.4871,263.28345,0.0145461215,1.0498565,551.1439,0.024656966,2.6827449E-05,0.00046708912,0,0
427,36.783319,1.183319,Karisia Hills,,KEN,Paleartic,1964,0.0006844955,0.007869454,0.0071554994,0.0075232666,349.69083,199.97914,0.015530054,0.93834865,477.96857,0.013810257,3.276458E-05,0.000599188,0,0
428,37.433347,0.066681,Mount Mukogodo,,KEN,Paleartic,2800,0.00066732115,0.0058974717,0.0051767286,0.00533226,365.64218,179.97035,0.012002978,0.9097796,509.81024,0.024744304,4.371846E-05,0.00043577817,0,0
429,36.683347,-0.416681,Aberdare Hills,,KEN,Paleartic,3200,0.0009838928,0.006302726,0.005777743,0.0058347117,350.6961,204.11363,0.012963567,0.8900991,533.38525,0.02652356,2.7163038E-05,0.00055515225,0,0
430,-65.500014,3.483319,Duida-Marahuaca,,VEN,Neotropic,1274,0.000752232,0.0067206486,0.007898191,0.0080122175,330.10303,159.94086,0.0051289797,0.7458078,293.1327,0.01730804,8.473528E-05,0.00013864355,0,0
431,-66.666653,10.533319,El Avila,,VEN,Neotropic,1877,0.00073008816,0.0108854575,0.0087464545,0.008984596,338.41855,140.13875,0.010793135,1.0038431,409.99612,0.021233303,8.046391E-05,0.00057954626,0,0
432,-70.166653,9.183347,Guaramacal,,VEN,Neotropic,1696,0.0007984349,0.011542816,0.00920044,0.009368172,313.45856,158.41519,0.014006073,0.7365401,410.8645,0.015686333,9.457892E-05,0.00036301755,0,0
433,-67.849986,10.466681,Henri Pittier,,VEN,Neotropic,0,0.00035411582,0.008240852,0.007818171,0.007895315,316.99844,141.97282,0.007256077,1.0052778,422.85785,0.016967423,9.035298E-05,0.00015149653,0,0
434,-65.883319,1.233319,La Neblina,,VEN,Neotropic,568,0.00061959744,0.006939774,0.007604388,0.007678695,348.3288,141.15523,0.0050273836,0.79254746,406.1013,0.012287518,9.25871E-05,0.00012294063,0,0
435,-69.666653,11.166681,Sierra de San Luis,,VEN,Neotropic,1015,0.00078769657,0.013590959,0.011163777,0.011954646,317.6269,154.92584,0.014490073,0.80059415,445.9961,0.025002968,9.152462E-05,0.00079563685,0,0
436,-64.000014,10.999986,Cerro El Copey,,VEN,Neotropic,125,0.0003301567,0.00853217,0.008428242,0.008592077,411.1426,194.72191,0.006313005,1.1898643,383.51956,0.0073493584,0.00010590208,1.05023E-05,0,0
437,-69.933347,11.816653,Cerro Santa Ana,,VEN,Neotropic,400,0.00045834677,0.008907414,0.007044843,0.00713872,319.84543,157.95218,0.010403091,0.9628878,435.78488,0.01639512,0.0001069198,0.0003142561,0,0
438,-63.599986,10.199986,El Gu charo (Cerro Negro),,VEN,Neotropic,1488,0.00083824055,0.01137638,0.008387364,0.008682737,391.9492,161.26024,0.009276159,1.0037029,411.89325,0.01610703,8.734835E-05,0.00039802052,0,0
439,-62.000014,10.666681,Cerro Azul,,VEN,Neotropic,144,0.00021792614,0.0060879197,0.006107011,0.0061826743,534.9935,151.70413,0.0064007784,1.2174261,441.97906,0.013896932,0.00010263021,4.6331112E-09,0,0
440,-63.866681,10.116681,Cerro Turumiquire,,VEN,Neotropic,2329,0.0006959352,0.011390602,0.008116166,0.008415058,354.7611,160.61047,0.009911571,0.95718205,424.52878,0.017817097,9.313436E-05,0.00043598487,0,0
441,-64.116681,10.183347,Cerro Peon¡a,,VEN,Neotropic,549,0.00058309553,0.011794754,0.009073295,0.009390361,362.09494,187.23436,0.012038807,0.88753325,337.78183,0.02278224,0.000100376266,0.0005587232,0,0
442,-69.266681,9.883319,Terepaima,,VEN,Neotropic,953,0.0007439658,0.012764707,0.00960265,0.009885237,313.83014,151.88205,0.013898622,0.7961077,431.27277,0.016558075,8.85896E-05,0.00049251324,0,0
443,-69.533319,9.666681,Yacamb£,,VEN,Neotropic,668,0.0007444926,0.012032207,0.009296224,0.009573501,315.44147,154.04002,0.014748982,0.7491585,427.35107,0.014231374,8.775494E-05,0.0004041229,0,0
444,-67.883319,10.366681,Palmichal,,VEN,Neotropic,1247,0.000508749,0.010957774,0.008583634,0.008674869,316.02475,141.49763,0.009557576,0.90635234,421.27625,0.016014036,8.929086E-05,0.00034627077,0,0
445,-67.533319,9.883319,Cerro Platill¢n,,VEN,Neotropic,1357,0.0005742152,0.014109132,0.011218968,0.0116229765,322.2322,140.47714,0.016051145,0.80536425,425.55203,0.015266424,8.394959E-05,0.0006684769,0,0
446,-67.316653,10.416681,Pico Codazzi,,VEN,Neotropic,1844,0.0005847619,0.011591043,0.0092733335,0.009486314,333.4805,143.42096,0.012254719,0.8547328,417.7498,0.01817428,7.164314E-05,0.00051210535,0,0
447,-67.150014,10.366681,Macarao,,VEN,Neotropic,1903,0.00070886203,0.013554046,0.010089401,0.010484443,334.17798,142.70955,0.01558109,0.81315815,417.296,0.015424399,7.069077E-05,0.0006027186,0,0
448,-62.633319,10.683347,Cerro Humo,,VEN,Neotropic,503,0.00024314731,0.0066274498,0.0066739204,0.0067765093,477.26987,150.461,0.0064338828,1.2215658,417.0142,0.023345573,0.00010103826,2.277853E-06,0,0
449,-60.783319,5.233319,Roraima,,VEN,Neotropic,994,0.0005647231,0.007470869,0.007614269,0.00789831,330.02777,325.71854,0.0060905414,0.82373476,509.00858,0.025400307,4.0748255E-05,0.0002816245,0,0
450,-60.966681,5.349986,Kukenan,,VEN,Neotropic,1532,0.00055335317,0.007828836,0.007958054,0.008329029,344.5079,319.52744,0.0062570316,0.8367418,505.22546,0.029787324,4.01641E-05,0.00037839325,0,0
451,-61.783319,5.966681,Sierra de Lema,,VEN,Neotropic,1009,0.0007247073,0.008267532,0.008927765,0.009394516,543.6013,153.41187,0.0069376095,0.8439908,446.44244,0.034242116,0.00011211568,0.00042601078,0,0
452,-62.133319,5.383319,Chimanta,,VEN,Neotropic,1623,0.0005864316,0.0077767777,0.008493417,0.008721392,540.0699,151.05838,0.00666407,0.76952916,442.24954,0.02568445,0.0001056538,0.00029613063,0,0
453,-62.591097,5.824986,Auyan-Tepui,,VEN,Neotropic,1611,0.0007459946,0.0072519425,0.008279457,0.008560841,477.26987,150.461,0.0076046195,0.76981884,417.0142,0.022514272,0.00010103826,0.00039778432,0,0
454,-72.250014,7.516681,El Tam ,,VEN,Neotropic,1325,0.00078983605,0.009264239,0.009030308,0.009210071,373.36124,162.89278,0.010539412,0.7271199,438.4012,0.030989245,6.882603E-05,0.00021572631,0,0
455,-72.000014,7.900014,P ramos del Batall¢n y La Negra,,VEN,Neotropic,1289,0.0007544433,0.0094155725,0.010020773,0.010377208,378.59366,164.9657,0.012932583,0.64283437,457.69876,0.026427025,7.260303E-05,0.0006133804,0,0
456,-71.083347,8.733319,Sierras de la Culata y Nevada,,VEN,Neotropic,2851,0.0008070137,0.011600415,0.009164291,0.009242806,349.4864,155.9607,0.0109356735,0.5927218,422.44788,0.016060296,7.4977965E-05,0.0002351369,0,0
457,-72.750014,10.066653,Sierra de Perij ,,VEN,Neotropic,1057,0.00097591255,0.010968658,0.010412421,0.010798692,377.98923,160.8853,0.01493179,0.52940077,423.9762,0.030638492,8.770198E-05,0.0005276278,0,0
458,-66.483319,10.083319,Guatopo,,VEN,Neotropic,355,0.00082959124,0.012905478,0.008757525,0.009314196,343.02478,139.63705,0.012869255,0.97811896,403.08777,0.02314781,7.64777E-05,0.00051191053,0,0
459,-68.000014,10.333319,San Esteban,,VEN,Neotropic,1528,0.00060560426,0.010408586,0.008116739,0.008219704,316.26776,142.7689,0.01002723,0.9061064,419.21173,0.016305415,9.0132104E-05,0.00034219172,0,0
460,-68.916653,10.399986,Hato Jaguar,,VEN,Neotropic,587,0.0009675173,0.014472405,0.011006388,0.011602298,318.46625,146.25107,0.013095624,0.8815381,443.65793,0.0149279805,8.728951E-05,0.0005740485,0,0
461,-70.198347,9.501097,Sierra de Barbacoas,,VEN,Neotropic,2392,0.000874795,0.013400252,0.011241092,0.011795533,319.35632,160.19672,0.015703946,0.5525272,421.52066,0.009692672,0.00010871725,0.0007048368,0,0
462,-71.500014,8.499986,P ramos Molino y Rio Negro,,VEN,Neotropic,1346,0.00091157504,0.01206033,0.010772586,0.011057715,368.58942,159.87012,0.010337328,0.5201601,436.05832,0.013472091,6.392611E-05,0.00041073657,0,0
463,-68.833347,10.416681,Sierra de Aroa,,VEN,Neotropic,944,0.0010014182,0.015138713,0.010713996,0.011298796,318.7438,145.51619,0.012612221,0.9826555,441.3212,0.015920289,8.838175E-05,0.00062410516,0,0
464,34.506986,1.038736,Mount Elgon,,KEN,Paleartic,3376,0.00078444264,0.0073903822,0.007036068,0.007190551,326.03928,190.43842,0.014023895,0.9000853,425.54907,0.015516326,3.8309903E-05,0.00026542152,0,0
465,37.309708,1.286958,Mathews Range,,KEN,Paleartic,1536,0.0006439249,0.008817502,0.007883976,0.008278,359.83807,193.31847,0.014271053,0.99500585,521.85504,0.019674588,3.949274E-05,0.00042167597,0,0
466,36.826375,2.171208,Mount Nyiro,,KEN,Paleartic,2796,0.00037453423,0.007578814,0.006989557,0.0072713303,346.45386,194.59904,0.014776898,1.0146865,502.1426,0.016260382,3.0302257E-05,0.0004911314,0,0
467,35.883625,-1.703264,Loita Hills,,KEN,Paleartic,2263,0.0006889776,0.011347248,0.010997544,0.011698031,359.32916,214.79565,0.019304886,0.9813568,587.59607,0.020459626,3.716364E-05,0.0010266402,0,0
468,35.909014,-1.818764,Nguruman Escarpment,,KEN,Paleartic,2028,0.0006450872,0.012517661,0.012140487,0.012916446,355.2565,221.28816,0.02042423,1.0032594,541.6622,0.021394476,3.600403E-05,0.0010430746,0,0
469,38.021319,0.374014,Ngaia Forest,,KEN,Paleartic,1357,0.00054961204,0.0069423546,0.0060085366,0.006427723,332.52963,264.42838,0.011488977,0.9735314,629.819,0.031870075,2.248506E-05,0.00043991214,0,0
470,37.939319,0.238042,Nyambeni Hills,,KEN,Paleartic,1631,0.0005725179,0.0068056355,0.0057417904,0.0061590876,343.36957,263.92963,0.011650791,0.95621103,579.8481,0.04133769,2.4915715E-05,0.0004376893,0,0
471,37.356069,0.216681,Ndare Ngare,,KEN,Paleartic,1753,0.00061516673,0.0067966217,0.0059448048,0.0062367865,367.97928,172.1297,0.013126036,0.92658997,502.24564,0.018921997,4.470105E-05,0.0005710055,0,0
472,37.181708,1.831264,Ndoto Mountains,,KEN,Paleartic,852,0.000592579,0.00860146,0.0075628627,0.007884519,363.3802,189.37436,0.013643306,1.0000128,519.2667,0.013974234,3.57654E-05,0.00041704837,0,0
473,-65.849903,-27.149903,La Florida Nature Park,,ARG,Neotropic,1880,0.00096190814,0.011592632,0.012589755,0.012688674,347.1933,154.86629,0.014548525,0.971178,313.51407,0.013649423,8.0635145E-05,0.00019679927,0,0
474,-65.488819,-24.681597,,,ARG,Neotropic,1600,0.0010508555,0.010637219,0.010959762,0.011168212,330.00223,171.59439,0.012415834,0.99571216,392.5342,0.008070508,0.00013685985,0.0002417635,0,0
475,-64.511125,-24.186208,,,ARG,Neotropic,2219,0.0012538376,0.012353493,0.012868656,0.0133826155,322.2245,186.86708,0.020404503,1.3153738,304.61694,0.008079321,6.742522E-05,0.00046543227,0,0
476,-64.699875,-22.483097,Baritú National Park,,ARG,Neotropic,1406,0.000990872,0.009878018,0.010160221,0.010390788,300.96246,193.8175,0.010867549,1.0573392,294.65778,0.009809343,7.6770586E-05,0.00022178082,0,0
477,-61.230264,10.726931,Cerro del Aripo,,TTO,Neotropic,762,0.000223024,0.0062105767,0.006245764,0.006338156,570.19495,185.8958,0.006822255,1.2126851,567.3475,0.024163455,0.00013617368,0.00015790557,0,0
